ANNO,CODICE_ATS_RESIDENZA,DESCRIZIONE_ATS_RESIDENZA,COORDINATA_GEOGRAFICA_X,COORDINATA_GEOGRAFICA_Y,POSIZIONE_ATS,ATC LIVELLO 1 ,DESCRIZIONE_ATC LIVELLO 1,GENERE,FASCIA_ETA',POPOLAZIONE,DDD PER ATC LIVELLO 1
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",J,ANTINFETTIVI PER USO SISTEMICO,F,18-39,40614,16.626416086901
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",J,ANTINFETTIVI PER USO SISTEMICO,F,80 e +,42990,22.071497863151
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",D,DERMATOLOGICI,M,65-79,75461,5.9050232440361
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",M,SISTEMA MUSCOLO-SCHELETRICO,M,80 e +,22422,66.869582593823
2015,30,REGIONE LOMBARDIA,,,,L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,18-39,1174100,1.7093302778958
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",B,SANGUE E ORGANI EMOPOIETICI,M,18-39,149924,5.463991653162
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,80 e +,24434,297.28445608582
2014,30,REGIONE LOMBARDIA,,,,L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,80 e +,238164,22.239861119566
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",D,DERMATOLOGICI,F,18-39,163926,1.3758297720284
2014,30,REGIONE LOMBARDIA,,,,A,APPARATO GASTROINTESTINALE E METABOLISMO,F,18-39,1198807,21.777761137913
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",V,VARI,M,40-64,143640,1.5930657696004
2012,30,REGIONE LOMBARDIA,,,,L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,0-17,866503,0.30275978043126
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",M,SISTEMA MUSCOLO-SCHELETRICO,F,80 e +,169192,104.84036471927
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",D,DERMATOLOGICI,M,65-79,25902,5.9886722678657
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",R,SISTEMA RESPIRATORIO,M,40-64,621846,28.808942964523
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",A,APPARATO GASTROINTESTINALE E METABOLISMO,M,18-39,409583,20.636062069625
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,65-79,248790,11.207000658407
2015,30,REGIONE LOMBARDIA,,,,G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,40-64,1867831,24.155372981401
2015,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",M,SISTEMA MUSCOLO-SCHELETRICO,M,0-17,42089,0.31298647321706
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",ALL,ALL,F,0-17,25494,49.341989516125
2017,30,REGIONE LOMBARDIA,,,,S,ORGANI DI SENSO,F,40-64,1893769,8.7734705286659
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",R,SISTEMA RESPIRATORIO,F,18-39,146341,24.605305055368
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",S,ORGANI DI SENSO,F,80 e +,16429,51.653919011798
2014,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",D,DERMATOLOGICI,M,0-17,41987,0.53446640852893
2013,30,REGIONE LOMBARDIA,,,,B,SANGUE E ORGANI EMOPOIETICI,F,80 e +,445141,304.75938154983
2016,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",B,SANGUE E ORGANI EMOPOIETICI,F,40-64,103557,35.06631860435
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",ALL,ALL,M,18-39,169479,122.40741847882
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",C,SISTEMA CARDIOVASCOLARE,M,80 e +,23377,1715.3682271978
2014,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",C,SISTEMA CARDIOVASCOLARE,F,0-17,39745,0.44757479656392
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",J,ANTINFETTIVI PER USO SISTEMICO,M,0-17,292154,19.182424696267
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",D,DERMATOLOGICI,M,65-79,252473,8.122241029613
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",J,ANTINFETTIVI PER USO SISTEMICO,F,0-17,115421,20.444146167178
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",C,SISTEMA CARDIOVASCOLARE,M,18-39,134973,21.341644015323
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",R,SISTEMA RESPIRATORIO,M,80 e +,26428,119.0911920848
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",ALL,ALL,M,0-17,292154,58.646241805215
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,65-79,28143,20.140498021945
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",D,DERMATOLOGICI,M,0-17,104650,0.57998939714246
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",C,SISTEMA CARDIOVASCOLARE,M,65-79,86729,1592.645746906
2015,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",M,65-79,42250,2.1897578164539
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",J,ANTINFETTIVI PER USO SISTEMICO,M,18-39,146478,13.553463617759
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,F,80 e +,62365,5.2286928587329
2017,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",S,ORGANI DI SENSO,M,65-79,42676,55.933617032742
2015,30,REGIONE LOMBARDIA,,,,D,DERMATOLOGICI,F,0-17,814517,0.38351473476623
2017,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",N,SISTEMA NERVOSO,F,0-17,38829,3.6520075976793
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,65-79,26296,193.16662568608
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",S,ORGANI DI SENSO,F,18-39,93236,0.89349566294165
2015,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",N,SISTEMA NERVOSO,F,65-79,48389,159.12694769752
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,65-79,255029,211.00398198073
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",F,0-17,274203,0.18131477421028
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,40-64,269042,15.777534838956
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",ALL,ALL,M,40-64,218352,752.2770253411
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",N,SISTEMA NERVOSO,F,40-64,142138,83.278309649746
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",D,DERMATOLOGICI,F,18-39,38614,1.4613606674888
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",S,ORGANI DI SENSO,M,0-17,293019,0.22399796686147
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",R,SISTEMA RESPIRATORIO,M,40-64,218352,24.493478221977
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",R,SISTEMA RESPIRATORIO,F,40-64,199121,31.940880333422
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,65-79,79799,12.433359424146
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",A,APPARATO GASTROINTESTINALE E METABOLISMO,M,0-17,103871,5.1636037007563
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",F,0-17,98535,2.6135124366304
2015,30,REGIONE LOMBARDIA,,,,B,SANGUE E ORGANI EMOPOIETICI,M,18-39,1201129,4.9236765575581
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",M,SISTEMA MUSCOLO-SCHELETRICO,F,0-17,99070,0.21790182952721
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,0-17,106941,3.0159795193373
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",R,SISTEMA RESPIRATORIO,M,40-64,267572,28.596046421689
2012,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,65-79,40645,189.95118104133
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",N,SISTEMA NERVOSO,F,0-17,113013,3.3175986245578
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",M,SISTEMA MUSCOLO-SCHELETRICO,F,18-39,40614,3.8092322585194
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",D,DERMATOLOGICI,F,80 e +,16758,2.7035364021749
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",M,SISTEMA MUSCOLO-SCHELETRICO,M,18-39,98841,4.2466899040794
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",A,APPARATO GASTROINTESTINALE E METABOLISMO,M,0-17,103238,6.2466665047371
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",B,SANGUE E ORGANI EMOPOIETICI,F,80 e +,169192,271.14169261903
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",F,40-64,265306,39.213113669947
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",ALL,ALL,F,40-64,142557,699.61007880089
2013,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,40-64,101425,15.815266701062
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",ALL,ALL,F,18-39,137964,181.88065558708
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",D,DERMATOLOGICI,F,0-17,99737,0.39717904659443
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",F,40-64,211238,37.478112030195
2017,30,REGIONE LOMBARDIA,,,,L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,80 e +,488815,15.254174893307
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,80 e +,28875,327.91367286963
2015,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",J,ANTINFETTIVI PER USO SISTEMICO,M,0-17,42089,18.872249203778
2016,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",D,DERMATOLOGICI,F,40-64,103557,2.3438533561345
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",ALL,ALL,F,40-64,200844,649.48243840422
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",F,80 e +,16865,45.924308049144
2015,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",R,SISTEMA RESPIRATORIO,F,18-39,60716,20.547128175311
2016,30,REGIONE LOMBARDIA,,,,D,DERMATOLOGICI,M,80 e +,259925,5.0292031772151
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",R,SISTEMA RESPIRATORIO,M,0-17,107572,32.605916808429
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",M,SISTEMA MUSCOLO-SCHELETRICO,M,80 e +,27684,66.235375366866
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",D,DERMATOLOGICI,M,80 e +,25673,4.783878911539
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,18-39,138601,0.86446078119621
2017,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",J,ANTINFETTIVI PER USO SISTEMICO,M,40-64,105635,13.67737745314
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",M,65-79,248790,0.90045550358535
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",C,SISTEMA CARDIOVASCOLARE,F,40-64,261904,274.21042592409
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",N,SISTEMA NERVOSO,M,80 e +,93985,127.97276233135
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",R,SISTEMA RESPIRATORIO,F,65-79,27465,57.445743653161
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,18-39,43790,0.7743980453064
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",A,APPARATO GASTROINTESTINALE E METABOLISMO,M,40-64,220192,105.65385397155
2016,30,REGIONE LOMBARDIA,,,,P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",M,80 e +,259925,1.1872412118929
2014,30,REGIONE LOMBARDIA,,,,P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",M,80 e +,238164,1.1490853426833
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,80 e +,78375,37.906327544872
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",ALL,ALL,M,40-64,63370,784.70236488552
2017,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",F,80 e +,31991,3.5252665584405
2012,30,REGIONE LOMBARDIA,,,,C,SISTEMA CARDIOVASCOLARE,F,65-79,824702,1175.2004920671
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",C,SISTEMA CARDIOVASCOLARE,M,80 e +,20370,1686.3761083605
2016,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",M,SISTEMA MUSCOLO-SCHELETRICO,F,65-79,48381,89.30406582027
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",ALL,ALL,F,0-17,57851,58.166095816267
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",J,ANTINFETTIVI PER USO SISTEMICO,F,65-79,305859,21.339349143085
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",C,SISTEMA CARDIOVASCOLARE,F,40-64,665058,225.12486849251
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,F,65-79,304244,23.681682983774
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",F,0-17,115657,0.13068815586984
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",C,SISTEMA CARDIOVASCOLARE,M,0-17,28179,1.0335538898812
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,F,18-39,166619,28.991904904057
2014,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",J,ANTINFETTIVI PER USO SISTEMICO,F,18-39,62079,17.3707649123
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,0-17,104650,0.26271603381607
2017,30,REGIONE LOMBARDIA,,,,ALL,ALL,M,18-39,1174933,120.2258466845
2013,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",D,DERMATOLOGICI,M,0-17,42013,0.45044765987305
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,F,80 e +,65570,4.4314138398309
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",S,ORGANI DI SENSO,F,65-79,89021,44.327052944906
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,80 e +,24312,19.227543251935
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",J,ANTINFETTIVI PER USO SISTEMICO,M,65-79,78656,22.912777019082
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",M,SISTEMA MUSCOLO-SCHELETRICO,M,18-39,39604,4.1220064263345
2012,30,REGIONE LOMBARDIA,,,,N,SISTEMA NERVOSO,M,80 e +,217639,118.46399666293
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,F,80 e +,41941,3.8751163490076
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",B,SANGUE E ORGANI EMOPOIETICI,M,65-79,105963,229.21620068059
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",M,80 e +,21745,0.77360641860922
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",N,SISTEMA NERVOSO,F,40-64,658409,68.454574066685
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",J,ANTINFETTIVI PER USO SISTEMICO,F,65-79,81225,21.957955180615
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",M,SISTEMA MUSCOLO-SCHELETRICO,F,65-79,65985,100.52268353381
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,F,65-79,90423,11.350558796754
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",C,SISTEMA CARDIOVASCOLARE,M,18-39,42520,24.763521047908
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,0-17,28445,0.23585376279511
2013,30,REGIONE LOMBARDIA,,,,D,DERMATOLOGICI,M,40-64,1836107,4.4431809078139
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",B,SANGUE E ORGANI EMOPOIETICI,F,65-79,28712,161.68486012791
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",R,SISTEMA RESPIRATORIO,M,80 e +,8603,125.24087311952
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",B,SANGUE E ORGANI EMOPOIETICI,M,0-17,27825,1.1906877861891
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,18-39,136987,0.6994353528629
2013,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",ALL,ALL,M,65-79,41270,2821.6834879037
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",N,SISTEMA NERVOSO,F,40-64,223191,69.527832135736
2013,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",P,"FARMACI ANTIPARASSITARI, INSETTICIDI E REPELLENTI",M,18-39,64711,0.18667000901394
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",C,SISTEMA CARDIOVASCOLARE,F,18-39,146341,12.761495656383
2013,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,0-17,42013,0.16741210891476
2013,30,REGIONE LOMBARDIA,,,,V,VARI,F,40-64,1838463,0.71385036459484
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",N,SISTEMA NERVOSO,M,65-79,253836,92.639587284923
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",D,DERMATOLOGICI,F,18-39,428490,1.6022109755575
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",R,SISTEMA RESPIRATORIO,M,80 e +,32965,130.75777817354
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,0-17,122769,3.5637766658892
2017,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",R,SISTEMA RESPIRATORIO,F,40-64,103843,31.170597075491
2015,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",S,ORGANI DI SENSO,F,40-64,103041,11.06970322675
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",D,DERMATOLOGICI,M,40-64,267572,3.434222647243
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,"(45.44410928, 9.198811423)",A,APPARATO GASTROINTESTINALE E METABOLISMO,F,18-39,428490,18.314879374275
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",S,ORGANI DI SENSO,F,0-17,97977,0.20745713174786
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,"(45.80802245, 8.837196022)",R,SISTEMA RESPIRATORIO,F,18-39,163926,21.918559321394
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,"(45.1439181, 10.02604335)",S,ORGANI DI SENSO,F,0-17,59369,0.21453934378834
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",C,SISTEMA CARDIOVASCOLARE,F,80 e +,16865,1329.9265292348
2014,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,65-79,41746,20.187142824311
2016,30,REGIONE LOMBARDIA,,,,G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,F,0-17,812811,0.9657272765894
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,"(45.65171815, 10.25368782)",V,VARI,M,0-17,105841,0.01255714017959
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,"(45.68701679, 9.63853045)",V,VARI,F,0-17,97977,0.005348501714898
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",L,FARMACI ANTINEOPLASTICI ED IMMUNOMODULATORI,M,40-64,229927,3.2053111807737
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,"(45.69919245, 9.298423314)",G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,F,18-39,135797,10.163954054845
2014,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",N,SISTEMA NERVOSO,F,80 e +,30834,178.8390157316
2013,30,REGIONE LOMBARDIA,,,,G,SISTEMA GENITO-URINARIO ED ORMONI SESSUALI,M,40-64,1836107,24.76056435989
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,"(46.33431031, 10.32968894)",H,"PREPARATI ORMONALI SISTEMICI, ESCLUSI ORMONI SESSUALI E INSU",M,0-17,28179,3.0962190040921
2013,328,ATS DI PAVIA,9.14034225,45.20086141,"(45.20086141, 9.14034225)",V,VARI,F,40-64,101425,0.72125909263829
