ANNO_EROG,ATS_ID,ATS_DESC,COORDINATA_GEOGRAFICA_X,COORDINATA_GEOGRAFICA_Y,POSIZIONE_ATS,LIV_4_ID,LIV_4_DESC,ATC_ID,ATC_DESC,CATEGORIA,GIORNI,POP,DDD_1000_AB_DIE
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01FA,MACROLIDI,J01FA09,CLARITROMICINA,Watch,723651,1162241,1.706
2019,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF05,FLUCLOXACILLINA,Access,1710,1088853,0.004
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Reserve,357842.56,3464423,0.283
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01FA,MACROLIDI,J01FA11,MIOCAMICINA,,132,185044,0.002
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Reserve,29188.01,337302,0.237
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC06,CEFONICID,Watch,2437,3048305,0.002
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR02,AMOXICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,1291348.3,548722,6.448
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01FA,MACROLIDI,J01FA01,ERITROMICINA,Watch,906,1059106,0.002
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC03,CEFAMANDOLO,Watch,0.34,96491,0
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC01,CEFOXITINA,Watch,2.04,98801,0
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD02,CEFTAZIDIMA,Watch,4068.82,3447539,0.003
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FA,MACROLIDI,J01FA15,TELITROMICINA,Watch,390,988853,0.001
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD14,CEFTIBUTEN,Watch,19771.2,548326,0.099
2019,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR02,AMOXICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,1199947.2,545810,6.023
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD04,CEFTRIAXONE,Watch,50466.16,1203498,0.115
2019,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01GB,ALTRI AMINOGLICOSIDI,J01GB07,NETILMICINA,Watch,146.76,414347,0.001
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01XA,ANTIBATTERICI GLICOPEPTIDICI,J01XA02,TEICOPLANINA,Watch,1713,903811,0.005
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DE,CEFALOSPORINE DI QUARTA GENERAZIONE,J01DE01,CEFEPIME,Watch,348.5,416861,0.002
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01MA,FLUOROCHINOLONI,J01MA03,PEFLOXACINA,Watch,643,481326,0.004
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DE,CEFALOSPORINE DI QUARTA GENERAZIONE,J01DE01,CEFEPIME,Watch,339.5,241685,0.004
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01MA,FLUOROCHINOLONI,J01MA10,RUFLOXACINA,Watch,204,848653,0.001
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD04,CEFTRIAXONE,Watch,125445.73,3405262,0.101
2019,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01AA,TETRACICLINE,J01AA02,DOXICICLINA,Access,41001.2,715624,0.157
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC04,CEFACLORO,Watch,47251.5,1431829,0.09
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Watch,10624,715624,0.041
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01XA,ANTIBATTERICI GLICOPEPTIDICI,J01XA02,TEICOPLANINA,Watch,710,1040133,0.002
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR01,AMPICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,479.5,698912,0.002
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR02,AMOXICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,3852116.1,1160763,9.092
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01XB,POLIMIXINE,J01XB01,COLISTINA,Reserve,44.55,824349,0
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC01,CEFOXITINA,Watch,1.02,41914,0
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01XB,POLIMIXINE,J01XB01,COLISTINA,Reserve,140.25,105755,0.004
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01GB,ALTRI AMINOGLICOSIDI,J01GB01,TOBRAMICINA,,772.5,1204808,0.002
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01GB,ALTRI AMINOGLICOSIDI,J01GB01,TOBRAMICINA,,548.31,990871,0.002
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD08,CEFIXIMA,Watch,92360,336339,0.752
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR01,AMPICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,41.99,1003225,0
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD08,CEFIXIMA,Watch,65495,337302,0.532
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01FF,LINCOSAMIDI,J01FF01,CLINDAMICINA,Access,517.61,506009,0.003
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01DB,CEFALOSPORINE DI PRIMA GENERAZIONE,J01DB01,CEFALEXINA,Access,37818.5,1111035,0.093
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01AA,TETRACICLINE,J01AA05,METACICLINA,Watch,1968,962385,0.006
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD04,CEFTRIAXONE,Watch,112805.3,3447539,0.09
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CE,PENICILLINE SENSIBILI ALLE BETA-LATTAMASI,J01CE08,BENZILPENICILLINA BENZATINICA,Access,352,1435054,0.001
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01FA,MACROLIDI,J01FA01,ERITROMICINA,Watch,228,929169,0.001
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01XD,DERIVATI IMIDAZOLICI,J01XD01,METRONIDAZOLO,Access,44.22,340941,0
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01MA,FLUOROCHINOLONI,J01MA10,RUFLOXACINA,Watch,156,462349,0.001
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01MA,FLUOROCHINOLONI,J01MA14,MOXIFLOXACINA,Watch,9040,497709,0.05
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FA,MACROLIDI,J01FA07,JOSAMICINA,Watch,1860,1084098,0.005
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01MA,FLUOROCHINOLONI,J01MA12,LEVOFLOXACINA,Watch,603236.5,1111035,1.488
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF05,FLUCLOXACILLINA,Access,114,464377,0.001
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA04,AMOXICILLINA,Access,1241950.25,1205330,2.823
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA12,PIPERACILLINA,Watch,6.72,474070,0
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01MA,FLUOROCHINOLONI,J01MA14,MOXIFLOXACINA,Watch,43775,3172246,0.038
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01FA,MACROLIDI,J01FA15,TELITROMICINA,Watch,5,136471,0
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD08,CEFIXIMA,Watch,288055,1108298,0.712
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR02,AMOXICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,3725069.1,1162351,8.78
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01BA,AMFENICOLI,J01BA02,TIAMFENICOLO,Access,4,93619,0
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01FA,MACROLIDI,J01FA11,MIOCAMICINA,,2849,1163407,0.007
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01XX,ALTRI ANTIBATTERICI,J01XX08,LINEZOLID,Reserve,25,390879,0
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD14,CEFTIBUTEN,Watch,19020.6,547926,0.095
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA04,AMOXICILLINA,Access,654764.84,1109933,1.616
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01FA,MACROLIDI,J01FA10,AZITROMICINA,Watch,395127.37,770274,1.405
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01MA,FLUOROCHINOLONI,J01MA06,NORFLOXACINA,Watch,6034,648764,0.025
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,40292,1287979,0.086
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01GB,ALTRI AMINOGLICOSIDI,J01GB01,TOBRAMICINA,,411.41,754461,0.001
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FA,MACROLIDI,J01FA07,JOSAMICINA,Watch,1683,1053122,0.004
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA04,AMOXICILLINA,Access,364885.65,770274,1.298
2019,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Watch,45098.74,545810,0.226
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF05,FLUCLOXACILLINA,Access,498,2946712,0
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Reserve,123604.86,1211082,0.28
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01XD,DERIVATI IMIDAZOLICI,J01XD01,METRONIDAZOLO,Access,16.83,315799,0
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01MA,FLUOROCHINOLONI,J01MA17,PRULIFLOXACINA,Watch,52239,1290579,0.111
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01MA,FLUOROCHINOLONI,J01MA10,RUFLOXACINA,Watch,24,324714,0
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01FA,MACROLIDI,J01FA09,CLARITROMICINA,Watch,920904,1435442,1.758
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01FA,MACROLIDI,J01FA06,ROXITROMICINA,Watch,11082,1162241,0.026
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01EE,"ASSOCIAZIONI DI SULFONAMIDI CON TRIMETOPRIM, INCLUSI I DERIV",J01EE01,SULFAMETOXAZOLO E TRIMETOPRIM,Access,33837.3,337302,0.275
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01CE,PENICILLINE SENSIBILI ALLE BETA-LATTAMASI,J01CE08,BENZILPENICILLINA BENZATINICA,Access,139.6,520691,0.001
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Reserve,331728.24,3447539,0.264
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA06,BACAMPICILLINA,Access,5232,989985,0.014
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD01,CEFOTAXIMA,Watch,550,1040373,0.001
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF05,FLUCLOXACILLINA,Access,2568,1287979,0.005
2019,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01MA,FLUOROCHINOLONI,J01MA14,MOXIFLOXACINA,Watch,4365,496952,0.024
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR02,AMOXICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,868685.1,338291,7.035
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD16,CEFDITOREN,Watch,24340,696924,0.096
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Watch,8704,497447,0.048
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01MA,FLUOROCHINOLONI,J01MA17,PRULIFLOXACINA,Watch,27365,696924,0.108
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01EE,"ASSOCIAZIONI DI SULFONAMIDI CON TRIMETOPRIM, INCLUSI I DERIV",J01EE01,SULFAMETOXAZOLO E TRIMETOPRIM,Access,35042.06,336555,0.285
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Watch,136629.4,1435442,0.261
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01GB,ALTRI AMINOGLICOSIDI,J01GB07,NETILMICINA,Watch,428.63,971030,0.001
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC01,CEFOXITINA,Watch,18.87,1030104,0
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD01,CEFOTAXIMA,Watch,451.19,690668,0.002
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01MA,FLUOROCHINOLONI,J01MA02,CIPROFLOXACINA,Watch,365824,1431829,0.7
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01BA,AMFENICOLI,J01BA02,TIAMFENICOLO,Access,59.94,394700,0
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01FA,MACROLIDI,J01FA07,JOSAMICINA,Watch,945,1329376,0.002
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Reserve,118143.2,1162241,0.278
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD16,CEFDITOREN,Watch,45800,1042815,0.12
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,34804,1035607,0.092
2019,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR02,AMOXICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,2004064.3,770274,7.128
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01FA,MACROLIDI,J01FA09,CLARITROMICINA,Watch,342762,547251,1.716
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC06,CEFONICID,Watch,24,130520,0.001
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01XX,ALTRI ANTIBATTERICI,J01XX03,CLOFOCTOLO,Watch,2,30653,0
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR05,PIPERACILLINA E INIBITORE DELLA BETA-LATTAMASI,Watch,1177.82,3011613,0.001
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01FA,MACROLIDI,J01FA10,AZITROMICINA,Watch,394024,776529,1.39
2019,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01DB,CEFALOSPORINE DI PRIMA GENERAZIONE,J01DB01,CEFALEXINA,Access,3699,496952,0.02
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01DB,CEFALOSPORINE DI PRIMA GENERAZIONE,J01DB01,CEFALEXINA,Access,11408,1147636,0.027
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DB,CEFALOSPORINE DI PRIMA GENERAZIONE,J01DB04,CEFAZOLINA,Access,202.95,1195056,0
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01MA,FLUOROCHINOLONI,J01MA14,MOXIFLOXACINA,Watch,11755,993549,0.032
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01MA,FLUOROCHINOLONI,J01MA02,CIPROFLOXACINA,Watch,143309.53,545810,0.719
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01MA,FLUOROCHINOLONI,J01MA03,PEFLOXACINA,Watch,788,995932,0.002
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR02,AMOXICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,3519049.6,1162241,8.295
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD16,CEFDITOREN,Watch,26510,497709,0.146
2019,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01EE,"ASSOCIAZIONI DI SULFONAMIDI CON TRIMETOPRIM, INCLUSI I DERIV",J01EE01,SULFAMETOXAZOLO E TRIMETOPRIM,Access,74976.58,545810,0.376
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD09,CEFODIZIME,Watch,283.5,858599,0.001
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01FF,LINCOSAMIDI,J01FF02,LINCOMICINA,Watch,218.91,322883,0.002
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01MB,ALTRI CHINOLONICI,J01MB06,CINOXACINA,,500,2014752,0.001
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA12,PIPERACILLINA,Watch,22.54,958431,0
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01MA,FLUOROCHINOLONI,J01MA07,LOMEFLOXACINA,Watch,555,283007,0.005
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01MA,FLUOROCHINOLONI,J01MA06,NORFLOXACINA,Watch,27790,984740,0.077
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01MB,ALTRI CHINOLONICI,J01MB04,ACIDO PIPEMIDICO,,4315,1235354,0.01
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,41356,1029099,0.11
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01MA,FLUOROCHINOLONI,J01MA03,PEFLOXACINA,Watch,629,1042615,0.002
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01FA,MACROLIDI,J01FA06,ROXITROMICINA,Watch,6888,1053941,0.018
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01FA,MACROLIDI,J01FA06,ROXITROMICINA,Watch,14624,548326,0.073
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01MA,FLUOROCHINOLONI,J01MA12,LEVOFLOXACINA,Watch,213395,534653,1.094
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01XA,ANTIBATTERICI GLICOPEPTIDICI,J01XA02,TEICOPLANINA,Watch,251.5,283137,0.002
2019,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01FA,MACROLIDI,J01FA10,AZITROMICINA,Watch,255524.07,545810,1.283
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,21462,522437,0.113
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD02,CEFTAZIDIMA,Watch,1795.22,548326,0.009
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01MB,ALTRI CHINOLONICI,J01MB04,ACIDO PIPEMIDICO,,75,243854,0.001
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FA,MACROLIDI,J01FA10,AZITROMICINA,Watch,529952,1205330,1.205
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01MA,FLUOROCHINOLONI,J01MA12,LEVOFLOXACINA,Watch,208462.5,509792,1.12
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01EE,"ASSOCIAZIONI DI SULFONAMIDI CON TRIMETOPRIM, INCLUSI I DERIV",J01EE01,SULFAMETOXAZOLO E TRIMETOPRIM,Access,184829.31,1162241,0.436
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01MB,ALTRI CHINOLONICI,J01MB04,ACIDO PIPEMIDICO,,290,243162,0.003
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01GB,ALTRI AMINOGLICOSIDI,J01GB03,GENTAMICINA,Access,14,26587,0.001
