CLASSIFICAZIONE da REPORT,VACCINO,Patologia,Inizio Sintomi Anno,Sesso,Età Classe,Numero Pratiche,Popolazione Residente,Tasso Età-Sesso (x100'000),Tasso Regione(x 100000),Tasso Regione(x 100000) 1,Tasso
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",?,75-79,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",?,80-84,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",?,Da 85,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,00-04,2,204801,0.98,0,0,0.98
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,05-09,1,233829,0.43,0,0,0.43
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,10-14,1,234070,0.43,0,0,0.43
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,15-19,0,224886,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,20-24,0,222685,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,25-29,0,248027,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,30-34,2,276331,0.72,0,0,0.72
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,35-39,1,318785,0.31,0,0,0.31
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,40-44,1,387902,0.26,0,0,0.26
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,45-49,1,412848,0.24,0,0,0.24
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,50-54,0,415835,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,55-59,0,354869,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,60-64,1,311238,0.32,0,0,0.32
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,65-69,1,303649,0.33,0,0,0.33
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,70-74,0,272255,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,75-79,2,265069,0.76,0,0,0.76
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,80-84,2,207248,0.97,0,0,0.97
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",F,Da 85,0,234246,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,00-04,4,216323,1.85,0,0,1.85
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,05-09,2,248604,0.8,0,0,0.8
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,10-14,1,248365,0.4,0,0,0.4
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,15-19,2,243635,0.82,0,0,0.82
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,20-24,2,242990,0.82,0,0,0.82
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,25-29,0,258584,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,30-34,2,281707,0.71,0,0,0.71
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,35-39,0,326042,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,40-44,0,397804,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,45-49,0,423926,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,50-54,0,418931,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,55-59,0,343681,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,60-64,0,291857,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,65-69,0,275800,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,70-74,0,236682,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,75-79,0,211104,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,80-84,0,139909,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,018",M,Da 85,1,101741,0.98,0,0,0.98
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,05-09,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,10-14,1,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,15-19,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,20-24,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,30-34,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,35-39,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,40-44,0,0,0,0,0,0
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,018",?,70-74,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,45-49,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,50-54,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,55-59,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,60-64,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,65-69,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,70-74,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,75-79,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,80-84,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",?,Da 85,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,00-04,1,210119,0.48,0,0,0.48
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,05-09,1,236751,0.42,0,0,0.42
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,10-14,0,231050,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,15-19,1,223142,0.45,0,0,0.45
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,20-24,0,221555,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,25-29,1,248364,0.4,0,0,0.4
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,30-34,0,281945,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,35-39,0,327835,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,40-44,0,398014,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,45-49,1,414786,0.24,0,0,0.24
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,50-54,2,408037,0.49,0,0,0.49
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,55-59,0,345129,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,60-64,1,306620,0.33,0,0,0.33
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,65-69,1,308483,0.32,0,0,0.32
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,70-74,1,264279,0.38,0,0,0.38
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,75-79,0,266425,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,80-84,0,203526,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",F,Da 85,1,228743,0.44,0,0,0.44
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,00-04,3,221839,1.35,0,0,1.35
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,05-09,0,251590,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,10-14,2,245368,0.82,0,0,0.82
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,15-19,1,240836,0.42,0,0,0.42
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,20-24,0,238693,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,25-29,1,256332,0.39,0,0,0.39
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,30-34,0,286989,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,35-39,0,336647,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,40-44,0,409460,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,45-49,0,425292,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,50-54,1,410281,0.24,0,0,0.24
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,55-59,1,333214,0.3,0,0,0.3
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,60-64,1,286903,0.35,0,0,0.35
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,65-69,0,280400,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,70-74,0,228258,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,75-79,0,211179,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,80-84,0,134593,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,017",M,Da 85,1,96489,1.04,0,0,1.04
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,00-04,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,05-09,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,10-14,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,20-24,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,25-29,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,30-34,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,35-39,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,40-44,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,45-49,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,50-54,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,55-59,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,60-64,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,65-69,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,70-74,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,75-79,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,80-84,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",?,Da 85,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,00-04,4,215751,1.85,0,0,1.85
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,05-09,3,238764,1.26,0,0,1.26
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,10-14,0,228611,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,15-19,0,220634,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,20-24,2,221957,0.9,0,0,0.9
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,25-29,1,248957,0.4,0,0,0.4
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,30-34,0,288710,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,35-39,1,340060,0.29,0,0,0.29
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,40-44,1,406208,0.25,0,0,0.25
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,45-49,1,417987,0.24,0,0,0.24
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,50-54,0,396992,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,55-59,1,336685,0.3,0,0,0.3
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,60-64,1,302897,0.33,0,0,0.33
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,65-69,1,315654,0.32,0,0,0.32
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,70-74,0,256000,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,75-79,0,262539,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,80-84,0,202687,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",F,Da 85,2,220713,0.91,0,0,0.91
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,00-04,7,228646,3.06,0,0,3.06
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,05-09,0,253665,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,10-14,1,242648,0.41,0,0,0.41
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,15-19,0,237686,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,20-24,1,236509,0.42,0,0,0.42
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,25-29,3,256065,1.17,0,0,1.17
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,30-34,0,294091,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,35-39,0,349817,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,40-44,1,419353,0.24,0,0,0.24
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,45-49,2,428463,0.47,0,0,0.47
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,50-54,1,397258,0.25,0,0,0.25
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,55-59,1,324430,0.31,0,0,0.31
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,60-64,0,282487,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,65-69,1,287688,0.35,0,0,0.35
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,70-74,2,219093,0.91,0,0,0.91
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,75-79,0,206850,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,80-84,0,131134,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,016",M,Da 85,1,90660,1.1,0,0,1.1
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",?,05-09,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",?,20-24,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",?,30-34,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",?,35-39,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",?,40-44,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",?,45-49,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",?,50-54,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",?,55-59,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",?,60-64,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",?,65-69,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",?,70-74,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",?,75-79,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",?,80-84,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",?,Da 85,0,0,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,00-04,3,222049,1.35,0,0,1.35
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,05-09,0,238201,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,10-14,0,227533,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,15-19,1,216750,0.46,0,0,0.46
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,20-24,1,223944,0.45,0,0,0.45
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,25-29,0,250911,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,30-34,0,294363,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,35-39,0,356149,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,40-44,0,408865,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,45-49,1,421287,0.24,0,0,0.24
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,50-54,3,384206,0.78,0,0,0.78
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,55-59,1,329333,0.3,0,0,0.3
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,60-64,0,302758,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,65-69,0,304004,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,70-74,2,269185,0.74,0,0,0.74
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,75-79,1,256367,0.39,0,0,0.39
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,80-84,0,201276,0,0,0,0
MALATTIE BATTERICHE,Patologia Coperta da Vaccino,MALATTIA INVASIVA MENINGOCOCCICA,"2,015",F,Da 85,1,213819,0.47,0,0,0.47
